Sales_ID,Date,Product_ID,Distributor_ID,Customer_ID,Units_Sold,Revenue,Target,Profit,Defect_Rate_%,Return_%,On_time_Delivery_%
S010986,2024-02-17,P0022,D0105,C00378,243,31467,8381,1689,0.93,4.2,98.87
S010987,2024-09-24,P0068,D0169,C00572,214,19769,54626,3043,5.36,1.05,82.65
S010988,2024-06-10,P0019,D0236,C00931,121,9157,32018,7918,6.17,4.49,86.38
S010989,2025-09-20,P0066,D0274,C00242,63,43254,58835,5434,6.2,4.97,83.92
S010990,2024-01-30,P0167,D0230,C00541,385,46028,1683,3196,0.6,4.87,82.21
S010991,2025-01-24,P0073,D0023,C00587,149,1918,35743,1007,3.28,4.46,90.54
S010992,2023-10-31,P0147,D0164,C00582,493,16102,1303,4772,2.63,0.32,87.59
S010993,2025-04-30,P0144,D0281,C00595,276,5747,13189,8551,6.8,3.14,94.53
S010994,2023-10-20,P0054,D0007,C00357,457,31275,52104,8228,7.35,2.2,87.85
S010995,2024-04-21,P0153,D0210,C00685,475,43563,53721,5637,2.09,1.4,91.11
S010996,2023-11-13,P0112,D0253,C00923,29,28571,41677,5694,8.26,1.58,96.41
S010997,2024-11-02,P0018,D0133,C00197,299,22965,37772,9424,4.85,4.72,90.55
S010998,2025-09-12,P0151,D0274,C00858,225,9567,56217,2862,2.63,4.76,88.75
S010999,2025-02-25,P0117,D0106,C00419,173,41634,10452,9969,3,0.51,82.64
S011000,2025-04-11,P0085,D0232,C00659,244,25007,8397,969,2.64,1.02,91.19
S011001,2024-01-11,P0139,D0033,C00273,321,7550,51182,2131,6.04,4.59,81.98
S011002,2024-12-31,P0039,D0079,C00502,131,43368,6826,8224,5.27,3.07,82.1
S011003,2024-04-30,P0105,D0035,C00035,352,19487,54503,9880,9.39,3.53,89.02
S011004,2024-06-21,P0068,D0110,C00625,20,32194,10386,5337,2.74,1.74,90.39
S011005,2025-08-03,P0025,D0063,C00461,81,23019,41487,8866,3.19,1.21,94.93
S011006,2025-03-13,P0191,D0297,C00718,293,23300,45319,8432,0.06,2.23,89.13
S011007,2024-08-03,P0158,D0178,C00670,294,25592,49867,4194,2.98,1.7,92.43
S011008,2024-08-08,P0173,D0232,C00253,497,34200,9425,3472,2.51,4.72,98.4
S011009,2024-04-02,P0123,D0104,C00634,458,34004,12112,6468,4.02,0.82,98.8
S011010,2025-03-11,P0121,D0294,C00512,235,1306,35486,9498,4.96,4.96,85.28
S011011,2025-03-02,P0061,D0035,C00048,301,13720,1492,6404,6.7,4.53,89.12
S011012,2024-03-07,P0100,D0194,C00185,221,33791,12474,9377,1.92,2.86,90.62
S011013,2024-02-08,P0051,D0174,C00491,170,45269,52166,496,5.56,1.71,88.94
S011014,2025-02-27,P0098,D0102,C00273,46,42973,9029,1964,7.29,3.62,99.27
S011015,2023-12-19,P0137,D0293,C00613,60,35283,57686,6472,2.41,2.4,85.81
S011016,2025-07-15,P0002,D0085,C00527,96,18335,46284,8729,3.51,1.87,90.38
S011017,2024-09-26,P0005,D0201,C00128,269,6407,42304,6657,2.05,1.66,82.51
S011018,2024-01-08,P0190,D0173,C00210,31,1414,6886,6852,1.11,0.4,92.6
S011019,2024-09-26,P0197,D0029,C00624,380,38616,15412,6051,7.56,2.17,86.56
S011020,2025-01-03,P0180,D0297,C00782,324,26999,57779,751,2.4,1.24,96.11
S011021,2024-12-24,P0086,D0056,C00142,116,5971,9456,2277,3.68,0.1,82.61
S011022,2024-10-13,P0133,D0016,C00173,62,16145,30415,8946,2.48,1.17,97.6
S011023,2024-05-08,P0187,D0140,C00865,433,5985,19056,948,0.44,1.17,88.6
S011024,2023-10-03,P0068,D0066,C00678,146,25353,21031,9478,7.29,1.51,88.15
S011025,2025-02-13,P0009,D0147,C00447,331,8650,23772,8769,6.43,4.73,95.27
S011026,2024-06-30,P0093,D0158,C00119,362,22754,42388,1161,4.76,4.5,86.04
S011027,2024-06-21,P0150,D0069,C00715,53,13964,53314,1075,6.74,0.16,97.15
S011028,2024-07-16,P0155,D0023,C00011,402,44407,15780,5983,8.46,1.19,85.55
S011029,2025-02-17,P0138,D0190,C00761,51,32572,30928,618,6.18,2.21,94.63
S011030,2024-10-16,P0125,D0248,C00304,169,23905,53062,3048,9.07,1.39,81.12
S011031,2024-08-11,P0061,D0145,C00760,357,28767,9645,8096,2.01,1.98,94.02
S011032,2024-07-29,P0051,D0177,C00154,481,22841,25924,3902,8.83,4.15,85.25
S011033,2024-10-18,P0010,D0195,C00323,357,17833,49221,8356,5.42,2.85,94.54
S011034,2023-11-26,P0134,D0013,C00537,195,44895,42381,4132,8.42,2.1,96.54
S011035,2025-06-17,P0062,D0166,C00977,449,41096,28338,9144,7.44,2.43,83.41
S011036,2025-05-07,P0113,D0150,C00445,83,28752,40401,9253,0.58,1.37,83.34
S011037,2024-01-19,P0133,D0045,C00342,379,14137,46741,8297,8.38,1.05,94.9
S011038,2025-03-18,P0122,D0174,C00221,134,24012,16483,4459,3.37,1.06,83.4
S011039,2024-09-12,P0198,D0167,C00110,458,13708,17965,4248,4.23,3.99,80.39
S011040,2024-01-05,P0191,D0197,C00410,421,16051,36430,2412,0.11,0.97,81.23
S011041,2025-05-01,P0123,D0206,C00418,268,28175,22736,2953,7.59,4.56,80.52
S011042,2024-07-31,P0184,D0082,C00602,492,20335,32807,6403,4.67,2.25,98.15
S011043,2025-03-23,P0187,D0068,C00505,81,45678,16966,7290,9.4,2.67,97.3
S011044,2025-05-04,P0063,D0097,C00777,219,2537,5258,2532,2.81,3.05,91.11
S011045,2024-01-22,P0111,D0167,C00040,2,36936,7923,5070,4.96,1.53,90.25
S011046,2023-09-29,P0089,D0077,C00509,309,6687,27927,9571,4.11,4.48,84.88
S011047,2025-06-16,P0187,D0237,C00459,409,17352,44326,717,7.92,3.04,89.99
S011048,2025-01-24,P0051,D0196,C00263,251,41571,56980,2459,5.36,4.5,98.63
S011049,2024-05-05,P0178,D0291,C00670,494,42144,26605,4031,4.6,2.54,91.4
S011050,2024-02-02,P0132,D0136,C00118,236,35224,35092,5702,9.47,0.19,81.14
S011051,2024-08-22,P0104,D0296,C00450,156,35262,47937,2179,3.78,0.16,80.74
S011052,2025-08-07,P0123,D0036,C00768,429,6060,33868,2985,4.9,1.54,97.43
S011053,2024-07-19,P0048,D0248,C00414,37,28981,17799,8384,5.54,4.24,84.34
S011054,2023-11-23,P0032,D0254,C00708,229,10479,22443,9182,0.54,1.33,80.1
S011055,2024-07-19,P0120,D0214,C00826,145,30523,10575,4229,5.27,2.42,94.88
S011056,2024-08-23,P0179,D0252,C00823,325,27814,47210,3460,3.36,1.01,96.39
S011057,2025-06-15,P0180,D0070,C00526,56,11065,16230,9659,6.5,3.75,85.73
S011058,2024-11-02,P0099,D0234,C00461,121,35518,34811,6556,6.44,3.35,96.63
S011059,2024-02-26,P0074,D0016,C00118,314,26820,19130,7929,7.11,4.51,96.09
S011060,2025-02-25,P0034,D0174,C00217,211,11438,32014,5423,3.99,1.78,89.74
S011061,2023-11-24,P0164,D0187,C00717,260,23871,21875,4815,1.05,4.92,98.77
S011062,2024-11-29,P0070,D0294,C00077,103,38080,15627,4918,4.39,4.39,96.89
S011063,2024-02-04,P0171,D0225,C00421,439,20661,25041,3600,5.52,2.24,80.59
S011064,2024-07-01,P0110,D0274,C00892,305,19405,5443,5195,0.25,4.3,98
S011065,2025-06-22,P0016,D0012,C00172,235,2396,10480,7774,5.47,2.12,90.82
S011066,2024-12-05,P0059,D0219,C00390,38,1173,55012,9777,3.99,3.94,89.37
S011067,2023-11-04,P0181,D0001,C00026,301,45354,5170,5402,4.78,1.8,99.15
S011068,2024-04-03,P0019,D0111,C00128,108,16913,37916,7326,3.03,1.28,85.7
S011069,2025-09-15,P0095,D0277,C00374,414,24935,57605,9604,4.92,3.69,88.78
S011070,2025-04-21,P0113,D0129,C00654,224,12080,23593,6339,8.82,4.82,83.67
S011071,2024-02-01,P0041,D0093,C00904,293,48540,33805,6748,7.88,3.63,97.44
S011072,2023-10-05,P0081,D0039,C00024,184,36014,42725,8502,6.16,4.88,81.35
S011073,2025-05-27,P0175,D0159,C00470,155,20462,45837,8049,6.27,4.6,80.31
S011074,2023-11-29,P0103,D0186,C00744,32,35467,44424,7838,8.95,2.13,83.04
S011075,2023-10-04,P0054,D0256,C00423,234,15963,5806,9074,4.8,2.53,92.67
S011076,2024-09-17,P0183,D0239,C00177,395,20475,38611,8194,5.39,0.95,82.35
S011077,2024-12-12,P0095,D0104,C00853,489,21168,47548,7236,8.6,2.2,98.41
S011078,2024-03-13,P0147,D0029,C00747,250,2844,28467,7470,7.55,3.84,93.57
S011079,2024-12-09,P0062,D0089,C00831,58,40165,33883,211,4.33,2.61,93.66
S011080,2025-08-24,P0099,D0051,C00538,333,46653,57916,9680,3.05,4.87,99.45
S011081,2024-09-18,P0093,D0147,C00266,163,49876,17662,5342,5.18,0.57,81.15
S011082,2025-02-04,P0187,D0036,C00973,17,41288,50605,3884,1.21,2.54,93.06
S011083,2024-07-24,P0065,D0284,C00874,414,10942,53365,796,6.8,2.66,97.98
S011084,2024-07-25,P0068,D0101,C00629,254,34660,22087,7837,4.64,0.74,92.34
S011085,2025-08-20,P0028,D0107,C00570,146,9406,47128,9152,5.95,3.99,89.2
S011086,2024-11-19,P0018,D0291,C00270,229,20813,21848,8546,8.46,4.09,80.46
S011087,2024-04-26,P0026,D0105,C00329,240,14171,30041,1352,3.56,4.49,83.42
S011088,2024-10-24,P0104,D0221,C00455,286,24129,50452,9656,4.97,4.69,98.42
S011089,2025-08-17,P0147,D0076,C00295,346,31303,42676,3074,5.56,3.74,99.57
S011090,2025-01-17,P0055,D0227,C00122,375,21028,7042,9880,2.8,4.21,89.85
S011091,2024-08-12,P0119,D0084,C00159,16,28191,6066,3509,2.75,0.36,97.97
S011092,2025-03-19,P0124,D0076,C00178,75,22723,59719,357,5.26,1.92,89.57
S011093,2025-03-26,P0185,D0249,C00656,438,17989,33962,3231,2.57,1.42,83.18
S011094,2025-07-25,P0134,D0255,C00328,260,48440,2328,5177,8.61,3.97,81.71
S011095,2024-08-23,P0129,D0050,C00880,383,17312,7393,8723,9.95,1.54,96.66
S011096,2024-12-22,P0008,D0210,C00307,361,33503,54505,217,2.11,2.51,98.76
S011097,2025-05-07,P0051,D0158,C00911,399,30400,40901,6176,5.75,2.12,88.19
S011098,2025-03-01,P0085,D0233,C00089,460,40811,14761,3047,1.45,3.79,82.54
S011099,2024-01-21,P0025,D0077,C00751,411,18561,15182,6269,1.86,2.88,96.94
S011100,2024-11-28,P0175,D0223,C00038,496,46406,15394,439,7.66,1.97,86.86
S011101,2024-05-30,P0183,D0121,C00873,4,22565,57540,1376,2,0.66,89.74
S011102,2024-05-29,P0192,D0107,C00591,419,18867,14883,8823,7.49,0.82,99.86
S011103,2025-06-07,P0083,D0241,C00857,251,30621,18941,3475,4.04,3.61,93.56
S011104,2025-06-01,P0093,D0028,C00839,85,21669,23360,6620,4.79,0.17,94.43
S011105,2024-04-22,P0117,D0192,C00346,63,24697,57681,1696,2.59,2.19,85.63
S011106,2024-09-16,P0138,D0249,C00252,100,10737,32661,250,5.49,3.65,85.14
S011107,2024-08-28,P0056,D0213,C00840,322,33035,36892,928,3.32,1.82,85.87
S011108,2023-11-19,P0012,D0021,C00978,243,47721,38650,7970,1.75,3.25,91.96
S011109,2024-10-07,P0161,D0155,C00149,295,49187,57271,8566,1.39,3.84,98.75
S011110,2024-08-12,P0120,D0027,C00016,412,10688,9720,9519,10,4.4,93.71
S011111,2025-02-05,P0071,D0077,C00367,162,13974,9689,9543,3.46,1.12,85.75
S011112,2024-01-20,P0017,D0057,C00835,417,25648,40550,8110,8.05,3.52,92.84
S011113,2025-01-30,P0189,D0119,C00833,178,39126,49124,8548,3.41,2.79,82.78
S011114,2024-07-28,P0122,D0165,C00781,444,23943,40066,780,6.23,2.3,88.54
S011115,2024-09-22,P0124,D0064,C00118,328,29612,8146,8173,8.41,2.09,97.77
S011116,2025-02-02,P0010,D0048,C00704,328,44186,35578,6579,6.96,4.36,84.98
S011117,2025-05-20,P0031,D0150,C00317,252,43576,8914,9934,0.69,0.9,91.16
S011118,2023-11-07,P0060,D0158,C00288,42,15583,20229,3211,1.93,3.89,81.54
S011119,2024-12-23,P0070,D0156,C00908,242,22186,52277,3082,8.74,0.38,81.75
S011120,2023-11-21,P0017,D0151,C00351,342,26563,8341,5175,4.71,2.74,81.38
S011121,2024-12-01,P0050,D0225,C00297,91,27691,34087,6573,5.98,0.8,84.2
S011122,2024-11-14,P0037,D0260,C00194,28,2591,16391,342,0.24,2.3,89.11
S011123,2023-12-13,P0190,D0256,C00392,459,16458,50076,5154,4.87,2.41,98.3
S011124,2024-03-27,P0118,D0061,C00443,155,6901,25470,579,4.31,3.66,86.97
S011125,2025-04-11,P0200,D0260,C00281,119,41847,53515,5314,6.86,1.04,92.63
S011126,2024-01-25,P0157,D0162,C00901,385,42547,44529,5130,2.74,1.48,91.12
S011127,2024-11-14,P0160,D0031,C00301,487,10034,37154,9065,7.44,2.5,82.91
S011128,2024-11-11,P0080,D0071,C00898,220,37417,30285,8500,6.71,3.78,89.5
S011129,2024-06-26,P0011,D0002,C00426,347,29192,30301,9837,5.1,2.72,82.8
S011130,2023-12-14,P0134,D0050,C00250,264,16116,37106,8248,3.76,3.97,86.18
S011131,2023-11-09,P0123,D0135,C00934,121,18949,58329,2725,3.02,3.27,82.02
S011132,2025-06-22,P0035,D0146,C00743,46,36697,31117,580,5.35,4.6,84.33
S011133,2024-04-13,P0033,D0179,C00515,280,34489,58588,7791,5.77,3.34,87.44
S011134,2023-10-28,P0018,D0264,C00686,115,2804,40502,1648,4.48,1.73,92.49
S011135,2023-12-28,P0165,D0204,C00752,168,13611,44679,9295,3.21,0.5,82.76
S011136,2024-12-29,P0013,D0299,C00998,435,1654,57410,2058,8.8,3.52,91.9
S011137,2023-11-18,P0090,D0187,C00406,246,9336,1869,1737,3.1,4.91,84.85
S011138,2025-02-12,P0110,D0030,C00616,484,48877,51611,3856,6.72,2.44,81.32
S011139,2024-05-07,P0192,D0059,C00801,375,43656,7784,2360,9.05,0.68,98.36
S011140,2024-09-27,P0001,D0009,C00244,280,23837,33232,1292,6.47,1.6,81.01
S011141,2024-05-20,P0063,D0167,C00800,234,14229,21493,9523,3.66,2.05,96.84
S011142,2024-09-12,P0034,D0279,C00367,22,28287,8042,2117,2.97,0.69,94.39
S011143,2024-07-04,P0103,D0191,C00785,202,18276,40197,7142,8.53,1.66,85.81
S011144,2024-11-01,P0010,D0242,C00120,68,28140,59014,620,4.9,3.99,94.36
S011145,2025-02-22,P0128,D0278,C00850,136,5290,1685,5135,5.93,1.59,85.26
S011146,2024-07-06,P0007,D0154,C00440,231,29130,16757,8310,5.96,4.99,95.88
S011147,2024-07-04,P0056,D0160,C00771,58,29122,38795,9801,5.34,1.45,82.01
S011148,2025-08-26,P0080,D0265,C00504,15,47667,47765,4725,9.31,0.5,80.64
S011149,2024-11-30,P0165,D0235,C00582,264,38681,52126,2384,9.31,3.94,82.76
S011150,2024-11-21,P0157,D0199,C00433,477,24720,46987,2251,0.4,0.61,94.38
S011151,2024-11-04,P0012,D0033,C00183,170,44736,57746,1036,5.06,0.24,99.35
S011152,2024-09-11,P0145,D0089,C00461,423,8350,59355,336,5.66,1.98,93.06
S011153,2024-09-22,P0048,D0095,C00759,499,43096,10576,3273,9.26,4.51,97.54
S011154,2024-01-23,P0026,D0221,C00118,291,3523,21522,2071,0.7,2.85,80.53
S011155,2023-12-15,P0112,D0069,C00031,169,35428,26486,9234,7.89,4.59,88.21
S011156,2025-06-02,P0122,D0294,C00977,48,8630,51469,490,6.42,4.37,91.51
S011157,2024-07-14,P0012,D0237,C00149,462,5512,39232,2908,7.32,0.38,88.11
S011158,2024-07-05,P0149,D0160,C00528,96,35626,32531,3951,2.92,0.28,94.29
S011159,2025-05-10,P0042,D0276,C00273,327,26286,38883,5180,7.47,1.49,84.43
S011160,2024-03-12,P0061,D0290,C00864,44,9329,32340,5243,2.83,4.42,85.25
S011161,2024-04-25,P0058,D0042,C00385,353,12752,24793,3603,6.76,2.52,90.14
S011162,2024-03-29,P0182,D0066,C00880,240,12048,17950,9570,7.87,4.79,93.29
S011163,2025-05-21,P0034,D0021,C00102,291,41103,29493,7765,7.83,1.49,82.61
S011164,2024-02-16,P0007,D0070,C00072,283,15071,58047,729,5.44,2.23,86.01
S011165,2025-09-12,P0109,D0261,C00705,449,18117,10657,4594,4.14,0.13,85.62
S011166,2024-08-04,P0035,D0246,C00834,70,7520,13394,8447,2.44,4.37,89.69
S011167,2024-05-18,P0015,D0235,C00623,253,42354,47392,6078,0.33,0.8,99.29
S011168,2024-04-25,P0193,D0272,C00805,66,6291,59551,1250,0.49,4.93,87.82
S011169,2025-04-11,P0025,D0099,C00408,327,19901,57449,8568,4.19,1.52,97.18
S011170,2025-09-10,P0059,D0035,C00347,456,16106,36233,3151,0.95,4.73,88.01
S011171,2024-08-28,P0079,D0171,C00852,447,37095,54296,7294,1.12,3.35,86.47
S011172,2024-05-24,P0086,D0110,C00367,493,33423,32039,7186,1.95,2.87,81.83
S011173,2024-03-22,P0134,D0295,C00830,477,7124,5348,7835,4.81,0.6,94.2
S011174,2024-09-30,P0180,D0010,C00789,336,14431,4926,8274,5.92,0.52,85.77
S011175,2025-01-25,P0088,D0202,C00618,285,46863,24943,8928,6.94,1.33,94.02
S011176,2024-04-16,P0149,D0257,C00549,31,49948,28716,973,4.86,1.79,87.31
S011177,2024-06-25,P0071,D0262,C00291,448,34014,12705,9201,6.65,3.08,80.32
S011178,2024-08-17,P0121,D0181,C00422,214,22708,48580,120,8.62,0.84,83.16
S011179,2025-07-08,P0093,D0066,C00181,181,8587,5010,5745,3.74,3.46,95.55
S011180,2024-02-21,P0096,D0294,C00655,202,4138,53029,5460,6.88,0.28,84.33
S011181,2024-09-11,P0032,D0161,C00114,68,32064,2400,6350,6.59,4.33,84.6
S011182,2025-03-06,P0053,D0067,C00238,25,47995,40475,4911,6.36,4.39,86.67
S011183,2025-06-29,P0059,D0100,C00938,248,29344,27144,8831,5.83,4.48,83.69
S011184,2024-02-16,P0069,D0077,C00094,373,3434,31227,8148,7.26,2.12,90.77
S011185,2024-12-29,P0190,D0035,C00260,397,17491,18124,3080,8.19,0.65,90.28
S011186,2023-09-27,P0132,D0045,C00107,337,40588,56482,5833,3.92,2.55,92.63
S011187,2023-12-12,P0086,D0150,C00244,424,22477,59043,341,6.55,3.79,99.34
S011188,2025-03-23,P0018,D0068,C00423,456,47381,18086,3153,2.49,1.34,82.39
S011189,2025-01-15,P0081,D0254,C00335,343,38994,7255,495,7.56,3.34,87.69
S011190,2024-08-04,P0114,D0017,C00023,391,8802,38156,5422,8.8,0.09,89.99
S011191,2024-07-14,P0184,D0261,C00873,160,13872,42915,4415,7.61,4.06,98.08
S011192,2024-09-27,P0024,D0213,C00271,280,11716,26449,4614,4.91,1.09,92.65
S011193,2024-06-05,P0066,D0256,C00986,257,29107,27984,3397,1.33,4.56,88.44
S011194,2024-09-25,P0141,D0216,C00140,111,11552,33765,5433,8.73,2.71,81.03
S011195,2025-07-26,P0062,D0286,C00466,47,14465,8127,2506,8.15,1.88,95.16
S011196,2025-09-04,P0054,D0007,C00454,179,6920,35588,8792,6.98,3.69,91.15
S011197,2024-08-02,P0143,D0199,C00384,36,42568,25290,3642,8.51,1.57,93.53
S011198,2024-08-20,P0197,D0091,C00594,411,6468,54896,8047,5.33,3.58,86.35
S011199,2024-02-03,P0131,D0147,C00377,198,16125,32699,9078,9.91,1.56,85.14
S011200,2024-02-09,P0037,D0150,C00438,42,15077,54543,2361,8.37,4.24,92.68
S011201,2024-08-03,P0037,D0052,C00856,479,28217,49579,2639,1.64,4.91,88.47
S011202,2024-11-10,P0131,D0243,C00422,332,41464,18763,8513,4.02,3.29,87.02
S011203,2024-07-26,P0191,D0219,C00156,90,44307,58622,2023,1.7,2.69,84.24
S011204,2024-10-08,P0035,D0006,C00335,345,3739,25422,6512,2.24,2.3,88.13
S011205,2025-03-14,P0180,D0109,C00531,68,14845,5347,1207,5.01,4.65,98.68
S011206,2025-03-21,P0124,D0066,C00581,70,6060,26607,4938,3.61,2.19,82.19
S011207,2024-12-24,P0156,D0010,C00960,110,25861,30257,6121,9.1,4.05,83.25
S011208,2025-03-20,P0018,D0202,C00132,382,11662,18727,2191,0,0.02,92.11
S011209,2025-05-03,P0122,D0282,C00768,397,9685,22654,1711,0.1,4.46,84.81
S011210,2025-06-27,P0164,D0214,C00721,409,18401,17988,5171,9.2,1.93,97.43
S011211,2025-09-06,P0161,D0068,C00501,351,4490,23903,4048,2.39,1.39,97.01
S011212,2024-11-23,P0192,D0247,C00522,22,3814,57684,8116,0.02,0.75,88.4
S011213,2025-02-18,P0154,D0050,C00140,483,43949,11847,260,4.38,0.36,93.61
S011214,2025-08-01,P0048,D0017,C00965,277,48448,23967,9692,1.96,4.41,95.52
S011215,2025-07-02,P0168,D0011,C00135,399,38682,48245,4503,0.53,1.66,86.61
S011216,2024-03-03,P0017,D0124,C00767,195,11558,1591,2486,5.3,4.86,86.37
S011217,2025-06-27,P0168,D0225,C00812,421,14653,25422,987,1.4,2.1,80.05
S011218,2024-03-09,P0135,D0244,C00407,45,45410,56315,5869,8.37,4.74,84.7
S011219,2024-11-19,P0057,D0029,C00770,410,27232,21338,6149,3.02,3.29,93.63
S011220,2024-09-21,P0008,D0285,C00094,111,28318,25587,1039,2.22,0.77,88.86
S011221,2024-04-24,P0128,D0059,C00884,209,42594,48048,3592,7.4,1.53,92.61
S011222,2023-10-07,P0117,D0143,C00241,230,29616,40547,2251,8.49,4.7,84.52
S011223,2024-06-15,P0056,D0300,C00749,439,25783,33889,8347,0.93,2.15,92.19
S011224,2025-01-29,P0126,D0226,C00165,178,19617,49967,9310,1.52,0.28,84.89
S011225,2025-08-18,P0159,D0164,C00325,419,26552,30096,9622,4.75,1.7,94.12
S011226,2024-03-29,P0059,D0084,C00660,250,27640,3276,8787,5.9,4.38,83.13
S011227,2025-08-22,P0058,D0117,C00218,425,18697,28220,1264,0.83,4.99,85.79
S011228,2025-09-05,P0140,D0204,C00940,328,25553,41863,4229,3.75,0.15,84.13
S011229,2023-10-06,P0176,D0294,C00620,372,13541,40844,5575,8.98,2.36,80.51
S011230,2025-07-25,P0159,D0145,C00231,11,18354,34645,8344,8.76,1.23,98.24
S011231,2024-04-29,P0108,D0027,C00582,252,38474,34553,3174,3.11,4.91,81.51
S011232,2025-01-04,P0191,D0017,C00733,344,40357,19460,429,2.27,1.92,88.31
S011233,2024-05-08,P0074,D0063,C00586,235,32715,48238,7886,5.83,4.67,87.08
S011234,2023-12-15,P0167,D0267,C00179,136,43439,55823,1769,0.96,3.05,83.65
S011235,2025-08-15,P0148,D0064,C00080,254,10362,1100,8440,2.33,4.46,88.89
S011236,2024-09-14,P0101,D0039,C00354,54,14171,9567,3677,1.67,4.75,90.08
S011237,2023-10-07,P0048,D0130,C00671,478,4185,9837,8424,2.08,0.52,85.33
S011238,2024-08-18,P0071,D0115,C00868,129,8264,4382,2406,2.15,1.01,90.52
S011239,2024-11-28,P0116,D0045,C00681,226,49509,23344,1399,6.27,1.33,92.84
S011240,2025-01-30,P0182,D0216,C00826,20,26975,44700,7328,4.88,2.68,90.41
S011241,2025-07-27,P0122,D0088,C00901,100,16529,56495,7174,8.62,1.21,97.96
S011242,2025-06-26,P0078,D0177,C00161,290,40218,54968,6390,7.36,4.67,82.74
S011243,2025-09-13,P0199,D0265,C00427,57,17582,14911,5037,4.99,0.9,96.78
S011244,2025-07-25,P0029,D0105,C00403,226,37016,52175,924,3.07,0.86,82.91
S011245,2023-11-13,P0093,D0171,C00032,141,2147,8292,5885,8.32,0.76,88.6
S011246,2024-11-04,P0073,D0108,C00121,125,40518,30142,6057,0.8,2.18,83.06
S011247,2024-07-10,P0100,D0161,C00727,438,33029,27528,4691,6.81,0.23,92.09
S011248,2023-10-30,P0176,D0283,C00515,309,5706,18429,6866,1.13,3.4,86.91
S011249,2023-10-27,P0074,D0040,C00385,52,30592,19481,4797,5.33,1.24,89.04
S011250,2023-10-23,P0184,D0026,C00740,134,31574,53974,8165,9.02,4.67,83.28
S011251,2024-11-18,P0095,D0083,C00425,292,5035,54973,7828,2.38,0.9,89.47
S011252,2025-05-23,P0017,D0173,C00476,153,27858,21250,1539,0.79,0.39,94.73
S011253,2025-09-03,P0137,D0173,C00560,347,10917,29207,4087,3.39,2.01,98.69
S011254,2023-12-03,P0097,D0282,C00167,186,26893,23593,9056,4.78,1.23,85.68
S011255,2024-04-03,P0162,D0070,C00389,239,30456,27590,5313,7.25,4.35,88.68
S011256,2025-08-21,P0173,D0006,C00333,183,32561,41844,2824,0.3,2.6,95.66
S011257,2024-10-07,P0009,D0284,C00523,351,4968,36117,7888,1.31,2.38,91.16
S011258,2025-06-13,P0135,D0195,C00750,3,12281,28974,4087,4.11,3.89,94.8
S011259,2024-04-18,P0144,D0013,C00790,284,38822,17767,671,0.95,3.26,95.7
S011260,2024-10-06,P0019,D0063,C00753,378,47253,49906,9908,9.56,0.05,94.67
S011261,2025-05-22,P0134,D0013,C00471,196,28004,31446,4749,5.11,3.43,99.04
S011262,2024-10-27,P0114,D0249,C00704,465,24671,3585,1786,3.77,3.56,94.63
S011263,2025-01-29,P0139,D0205,C00524,166,38631,18086,8716,9.8,0.87,82.38
S011264,2024-07-15,P0125,D0253,C00053,290,15431,3096,2732,6.46,3.55,96.02
S011265,2024-07-02,P0061,D0040,C00567,340,45853,34086,2686,5.16,4.97,81.78
S011266,2024-05-28,P0042,D0165,C00821,141,7174,41980,9908,2.41,1.47,87.94
S011267,2023-11-21,P0013,D0031,C00021,111,19528,50743,2321,2.53,0.19,87.02
S011268,2024-07-31,P0140,D0017,C00019,261,27069,5104,1748,3.62,4.25,83.13
S011269,2023-12-19,P0085,D0137,C00965,384,34472,51612,862,7.51,1.02,82.15
S011270,2024-06-11,P0020,D0165,C00856,188,10960,33627,4142,8.16,3.89,85.79
S011271,2024-01-06,P0050,D0281,C00862,344,34837,28122,1292,1.92,2.04,93.73
S011272,2024-06-17,P0164,D0223,C00456,371,45834,52063,4780,8.17,4.52,84.12
S011273,2024-06-18,P0092,D0122,C00322,358,27859,4126,881,3.31,4.71,99.4
S011274,2025-09-18,P0088,D0078,C00827,273,41496,29968,2126,2,1.98,80.1
S011275,2025-09-13,P0069,D0088,C00433,185,23864,44525,2726,1.95,4.9,91.38
S011276,2024-04-12,P0037,D0113,C00994,287,7428,40680,4093,4.63,0.14,91.18
S011277,2023-10-04,P0140,D0100,C00059,92,9960,33606,7014,7.67,2.85,85.49
S011278,2025-01-29,P0099,D0239,C00151,449,48798,24231,8721,5.71,3.69,91.91
S011279,2025-09-22,P0125,D0111,C00771,194,48642,24428,1052,4.65,2.14,91.22
S011280,2024-09-22,P0168,D0090,C00440,417,45683,39116,8003,0.18,3.29,93.76
S011281,2025-04-28,P0054,D0139,C00884,360,9451,2270,9489,5.64,1.54,97.46
S011282,2024-08-08,P0130,D0135,C00058,349,24030,57318,8049,6.75,0.39,82.01
S011283,2024-11-10,P0178,D0012,C00728,388,40503,34049,2795,0.98,4.17,96.71
S011284,2024-08-08,P0041,D0244,C00574,338,49394,28392,3611,9.56,1.48,80.41
S011285,2024-01-11,P0045,D0182,C00658,311,27163,13544,4069,0.92,0.98,81.23
S011286,2025-07-10,P0103,D0195,C00957,408,32741,22596,4567,6.91,1,98.15
S011287,2024-01-02,P0106,D0122,C00894,416,25659,31933,386,5.25,4.11,94.11
S011288,2023-12-01,P0137,D0053,C00751,329,21889,2829,3262,8.84,0.33,92.85
